SRV_STD;WC200_DST_SRV_RATE;WC200_DST_SERR_RATE;WC200_DST_RERR_RATE;WC200_SRV_SRC_RATE;WT10_DST_SRV_RATE;MAP_SRC_INIT_HAS_A;MAP_SRC_INIT_HAS_F;MAP_SRC_INIT_HAS_S;MAP_SRC_INIT_HAS_R;MAP_SRC_INIT_HAS_P;MAP_SRC_INIT_HAS_C;MAP_SRC_INIT_HAS_U;MAP_SRC_INIT_HAS_E;STATE_SF;MAP_WC200_DST_CNT;MAP_WC200_SRV_CNT;MAP_WT10_DST_CNT;MAP_WT10_SRV_CNT;MAP_SRC_BYTES;IS_NA;IS_AS;IS_DBC;IS_FT;IS_HTTP;IS_MI;IS_MM;IS_NW;IS_RA;IS_UK
AS;0;0;0.235;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5,58E-01;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.24;0;0.002;1;1;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.245;0;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;8,56E-01;0;1;0;0;0;0;0;0;0;0
AS;0.005;0;0.25;0.005;0.004;0;0;1;0;0;0;0;0;1;1;1;1;1;6,53E-01;0;1;0;0;0;0;0;0;0;0
AS;0.265;0;0.26;0;0.38;1;1;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;1;0;0;0;0;0;0;0;0
HTTP;0.205;0;0.295;0;0.328;0;0;1;0;0;0;0;0;1;1;1;1;1;1,81E-02;0;0;0;0;1;0;0;0;0;0
AS;0.02;0;0.315;0;0.008;0;0;1;0;0;0;0;0;1;1;1;1;1;3,26E-01;0;1;0;0;0;0;0;0;0;0
HTTP;0.24;0;0.32;0;0.356;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
AS;0.005;0;0.32;0;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;6,05E-01;0;1;0;0;0;0;0;0;0;0
HTTP;0.24;0;0.32;0;0.336;0;0;1;0;0;0;0;0;1;1;1;1;1;1,81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.16;0;0.32;0;0.316;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0;0;0.34;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;2,15E-02;0;0;0;0;1;0;0;0;0;0
AS;0;0;0.365;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5,37E-01;0;1;0;0;0;0;0;0;0;0
AS;0.005;0;0.365;0;0.002;1;1;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;1;0;0;0;0;0;0;0;0
AS;0.165;0;0.325;0;0.296;0;0;1;0;0;0;0;0;1;1;1;1;1;5,50E-01;0;1;0;0;0;0;0;0;0;0
AS;0.005;0;0.34;0.005;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;5,29E-01;0;1;0;0;0;0;0;0;0;0
AS;0.01;0;0.355;0;0.004;0;0;1;0;0;0;0;0;1;1;1;1;1;6,59E-01;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.32;0;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;1,84E+00;0;1;0;0;0;0;0;0;0;0
HTTP;0.175;0;0.32;0;0.256;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.24;0;0.315;0;0.268;0;0;1;0;0;0;0;0;1;1;1;1;1;1,42E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.24;0;0.315;0;0.268;0;0;1;0;0;0;0;0;1;1;1;1;1;1,46E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.27;0;0.27;0;0.264;0;0;1;0;0;0;0;0;1;1;1;1;1;0.000202949;0;0;0;0;1;0;0;0;0;0
HTTP;0.285;0;0.265;0;0.274;0;0;1;0;0;0;0;0;1;1;1;1;1;1,47E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.065;0;0.24;0.445;0.056;1;0;1;0;0;0;0;0;1;1;1;1;1;1,42E-01;0;0;0;0;1;0;0;0;0;0
AS;0.005;0;0.24;0.195;0.004;0;0;0;1;0;0;0;0;1;1;1;1;1;4,91E-03;0;1;0;0;0;0;0;0;0;0
HTTP;0.225;0;0.24;0;0.25;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.23;0;0.23;0;0.25;0;0;1;0;0;0;0;0;1;1;1;1;1;1,81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.06;0;0.215;0.025;0.06;1;0;1;0;0;0;0;0;1;1;1;1;1;1,47E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.33;0;0.2;0;0.294;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.335;0;0.2;0;0.298;0;0;1;0;0;0;0;0;1;1;1;1;1;1,46E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.3;0;0.15;0;0.244;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.385;0;0.15;0;0.308;0;0;1;0;0;0;0;0;1;1;1;1;1;1,42E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.065;0;0.15;0.03;0.064;1;0;0;0;0;0;0;0;1;1;1;1;1;1,25E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.39;0;0.125;0;0.302;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.395;0;0.125;0;0.304;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.325;0;0.1;0;0.248;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.405;0;0.1;0;0.298;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.365;0;0.075;0;0.248;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.45;0;0.055;0;0.312;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.395;0;0.055;0;0.256;0;0;1;0;0;0;0;0;1;1;1;1;1;1,81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.445;0;0.055;0;0.314;0;0;1;0;0;0;0;0;1;1;1;1;1;1,49E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.455;0;0.035;0;0.318;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.395;0;0.035;0;0.26;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.395;0;0.035;0;0.26;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.42;0;0.035;0;0.27;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.435;0;0.035;0;0.314;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.41;0;0.035;0;0.276;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.415;0;0.035;0;0.28;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
AS;0.005;0;0.035;0.005;0.004;0;0;0;1;0;0;0;0;1;1;1;1;1;4,91E-03;0;1;0;0;0;0;0;0;0;0
HTTP;0.425;0;0.035;0;0.32;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.44;0;0.035;0;0.298;0;0;1;0;0;0;0;0;1;1;1;1;1;1,81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.45;0;0.035;0;0.304;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.395;0;0.035;0;0.352;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.015;0.05;0.315;0;0.018;0;0;1;0;0;0;0;0;1;1;1;1;1;6,57E-02;0;0;0;0;1;0;0;0;0;0
AS;0.015;0.05;0.315;0.005;0.01;1;1;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;1;0;0;0;0;0;0;0;0
HTTP;0.395;0;0.035;0;0.36;0;0;1;0;0;0;0;0;1;1;1;1;1;1,81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.495;0;0.035;0;0.348;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.4;0;0.035;0;0.368;0;0;1;0;0;0;0;0;1;1;1;1;1;1,81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.025;0;0.035;0.025;0.052;1;0;1;0;0;0;0;0;1;1;1;1;1;1,39E-01;0;0;0;0;1;0;0;0;0;0
AS;0;0;0.035;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5,64E-01;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.075;0;0;1;1;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;1;0;0;0;0;0;0;0;0
HTTP;0;0.045;0.4;0.065;0;1;1;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;0;0;0;1;0;0;0;0;0
HTTP;0.005;0.045;0.4;0;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;2,41E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0;0.045;0.405;0;0.002;1;0;0;0;1;0;0;0;1;1;1;1;1;3,27E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.025;0.045;0.405;0;0.018;0;0;1;0;0;0;0;0;1;1;1;1;1;6,57E-02;0;0;0;0;1;0;0;0;0;0
AS;0;0.04;0.405;0;0;1;0;0;0;1;0;0;0;1;1;1;1;1;2,16E-01;0;1;0;0;0;0;0;0;0;0
AS;0.005;0.02;0.42;0;0.004;0;0;1;0;0;0;0;0;1;1;1;1;1;5.51E-06;0;1;0;0;0;0;0;0;0;0
MM;0;0.005;0.43;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;6,71E-02;0;0;0;0;0;0;1;0;0;0
HTTP;0;0;0.405;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5,52E-02;0;0;0;0;1;0;0;0;0;0
AS;0.015;0;0.405;0.005;0.006;1;1;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.11;0;0;1;0;0;0;1;0;0;0;1;1;1;1;1;2,16E-01;0;1;0;0;0;0;0;0;0;0
MM;0.015;0;0.395;0;0.006;0;0;1;0;0;0;0;0;1;1;1;1;1;1,70E-01;0;0;0;0;0;0;1;0;0;0
AS;0.01;0;0.38;0;0.008;0;0;1;0;0;0;0;0;1;1;1;1;1;5,57E-02;0;1;0;0;0;0;0;0;0;0
AS;0.01;0;0.395;0;0.006;0;0;1;0;0;0;0;0;1;1;1;1;1;5,66E-01;0;1;0;0;0;0;0;0;0;0
HTTP;0.025;0.015;0.03;0.005;0.024;0;0;1;0;0;0;0;0;1;1;1;1;1;2,12E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.025;0.005;0.03;0.005;0.024;0;0;1;0;0;0;0;0;1;1;1;1;1;2,13E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.465;0;0.11;0;0.398;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0;0;0.12;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;9,25E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.005;0;0.14;0;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;9,47E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.43;0;0.16;0;0.4;0;0;1;0;0;0;0;0;1;1;1;1;1;1,75E-01;0;0;0;0;1;0;0;0;0;0
UK;0;0;0.04;0;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;3,80E-01;0;0;0;0;0;0;0;0;0;1
AS;0.02;0;0.395;0.005;0.01;1;1;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;1;0;0;0;0;0;0;0;0
AS;0.005;0;0.215;0.005;0.002;1;1;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;1;0;0;0;0;0;0;0;0
AS;0.02;0;0.24;0;0.008;0;0;1;0;0;0;0;0;1;1;1;1;1;2,01E-02;0;1;0;0;0;0;0;0;0;0
UK;0.03;0;0.035;0;0.022;0;0;1;0;0;0;0;0;1;1;1;1;1;3,87E-01;0;0;0;0;0;0;0;0;0;1
HTTP;0.355;0;0.26;0;0.406;0;0;1;0;0;0;0;0;1;1;1;1;1;1,46E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.36;0;0.26;0;0.412;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
AS;0.025;0;0.28;0.005;0.01;1;1;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;1;0;0;0;0;0;0;0;0
HTTP;0.11;0;0.295;0;0.296;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.325;0;0.295;0;0.41;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.135;0;0.28;0;0.292;0;0;1;0;0;0;0;0;1;1;1;1;1;1,79E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.14;0;0.275;0;0.294;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
AS;0.01;0;0.39;0;0.006;0;0;1;0;0;0;0;0;1;1;1;1;1;5,63E-01;0;1;0;0;0;0;0;0;0;0
MM;0;0;0.385;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1,01E-02;0;0;0;0;0;0;1;0;0;0
NA;0.05;0;0.375;0.045;0.242;0;0;0;0;0;0;0;0;1;1;1;1;1;8,93E-03;1;0;0;0;0;0;0;0;0;0
AS;0;0;0.275;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5,58E-01;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.28;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5,38E-01;0;1;0;0;0;0;0;0;0;0
HTTP;0.31;0;0.295;0;0.418;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
AS;0.005;0;0.3;0.005;0.002;1;1;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;1;0;0;0;0;0;0;0;0
AS;0.005;0;0.295;0.005;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;6,79E-01;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.31;0;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;8,61E-01;0;1;0;0;0;0;0;0;0;0
AS;0.005;0;0.315;0;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;2,13E+00;0;1;0;0;0;0;0;0;0;0
AS;0.005;0;0.33;0.005;0.002;1;1;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;1;0;0;0;0;0;0;0;0
HTTP;0.165;0;0.3;0;0.24;0;0;1;0;0;0;0;0;1;1;1;1;1;1,79E-01;0;0;0;0;1;0;0;0;0;0
AS;0;0;0.35;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;7,92E-02;0;1;0;0;0;0;0;0;0;0
HTTP;0.315;0;0.305;0;0.38;0;0;1;0;0;0;0;0;1;1;1;1;1;1,76E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.315;0;0.305;0;0.382;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.175;0;0.305;0;0.222;0;0;1;0;0;0;0;0;1;1;1;1;1;1,81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.385;0;0.24;0;0.396;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.245;0;0.23;0;0.232;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.015;0;0.22;0.445;0.032;1;0;1;0;0;0;0;0;1;1;1;1;1;1,42E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.06;0;0.22;0.465;0.05;1;0;1;0;0;0;0;0;1;1;1;1;1;1,36E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.385;0;0.215;0;0.39;0;0;1;0;0;0;0;0;1;1;1;1;1;1,52E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.45;0;0.165;0;0.4;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.445;0;0.165;0;0.402;0;0;1;0;0;0;0;0;1;1;1;1;1;1,52E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.07;0;0.115;0.015;0.05;1;0;1;0;0;0;0;0;1;1;1;1;1;1,39E-01;0;0;0;0;1;0;0;0;0;0
AS;0.005;0;0.135;0;0.004;1;1;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.125;0;0.004;1;1;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;1;0;0;0;0;0;0;0;0
HTTP;0.495;0;0.105;0;0.386;0;0;1;0;0;0;0;0;1;1;1;1;1;1,71E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.25;0;0.05;0;0.188;0;0;1;0;0;0;0;0;1;1;1;1;1;1,46E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.555;0;0.05;0;0.404;0;0;1;0;0;0;0;0;1;1;1;1;1;1,37E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.25;0;0.05;0;0.19;0;0;1;0;0;0;0;0;1;1;1;1;1;6,44E+00;0;0;0;0;1;0;0;0;0;0
HTTP;0.55;0;0.05;0;0.41;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
AS;0.005;0;0.055;0.005;0.014;0;0;1;0;0;0;0;0;1;1;1;1;1;2,84E-01;0;1;0;0;0;0;0;0;0;0
HTTP;0.515;0;0.06;0;0.398;0;0;1;0;0;0;0;0;1;1;1;1;1;1,51E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.26;0;0.06;0;0.196;0;0;1;0;0;0;0;0;1;1;1;1;1;1,79E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.24;0;0.06;0;0.202;0;0;1;0;0;0;0;0;1;1;1;1;1;1,60E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.24;0;0.06;0;0.208;0;0;1;0;0;0;0;0;1;1;1;1;1;1,49E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.53;0;0.06;0;0.422;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.525;0;0.06;0;0.42;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.215;0;0.06;0;0.212;0;0;1;0;0;0;0;0;1;1;1;1;1;1,42E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.55;0;0.06;0;0.442;0;0;1;0;0;0;0;0;1;1;1;1;1;1,81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.55;0;0.06;0;0.446;0;0;1;0;0;0;0;0;1;1;1;1;1;1,51E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.555;0;0.06;0;0.45;0;0;1;0;0;0;0;0;1;1;1;1;1;1,81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.585;0;0.06;0;0.448;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.565;0;0.06;0;0.464;0;0;1;0;0;0;0;0;1;1;1;1;1;1,42E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.31;0;0.06;0;0.262;0;0;1;0;0;0;0;0;1;1;1;1;1;1,49E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.51;0;0.045;0;0.462;0;0;1;0;0;0;0;0;1;1;1;1;1;1,52E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0;0;0.035;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;1,62E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.355;0;0.035;0;0.278;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.365;0;0.035;0;0.282;0;0;1;0;0;0;0;0;1;1;1;1;1;1,46E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.375;0;0.025;0;0.284;0;0;1;0;0;0;0;0;1;1;1;1;1;1,78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.415;0;0.01;0;0.296;0;0;1;0;0;0;0;0;1;1;1;1;1;1,97E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.48;0;0.01;0;0.47;0;0;1;0;0;0;0;0;1;1;1;1;1;1,71E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.49;0;0;0;0.474;0;0;1;0;0;0;0;0;1;1;1;1;1;1,42E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.43;0;0;0;0.306;0;0;1;0;0;0;0;0;1;1;1;1;1;1,49E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.45;0;0;0;0.314;0;0;1;0;0;0;0;0;1;1;1;1;1;1,47E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.49;0;0;0;0.476;0;0;1;0;0;0;0;0;1;1;1;1;1;1,46E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.495;0;0;0;0.48;0;0;1;0;0;0;0;0;1;1;1;1;1;1,46E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.485;0;0.005;0;0.486;0;0;1;0;0;0;0;0;1;1;1;1;1;1,52E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.475;0;0.005;0;0.49;0;0;1;0;0;0;0;0;1;1;1;1;1;1,51E-01;0;0;0;0;1;0;0;0;0;0
NA;0.07;0.005;0.34;0.065;0.25;0;0;0;0;0;0;0;0;1;1;1;1;1;8,93E-03;1;0;0;0;0;0;0;0;0;0
AS;0.01;0.005;0.33;0;0.004;0;0;1;0;0;0;0;0;1;1;1;1;1;6,35E-01;0;1;0;0;0;0;0;0;0;0
NA;0.085;0.01;0.33;0.08;0.256;0;0;0;0;0;0;0;0;1;1;1;1;1;3,79E-02;1;0;0;0;0;0;0;0;0;0
NW;0;0;0.005;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1,02E-02;0;0;0;0;0;0;0;1;0;0
HTTP;0.39;0.015;0.005;0;0.482;0;0;1;0;0;0;0;0;1;1;1;1;1;1,51E-01;0;0;0;0;1;0;0;0;0;0
NW;0;0.02;0.005;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;7,17E-03;0;0;0;0;0;0;0;1;0;0
NW;0;0.02;0.005;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;9,06E-04;0;0;0;0;0;0;0;1;0;0
AS;0;0.02;0.005;0;0;1;1;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;1;0;0;0;0;0;0;0;0
HTTP;0;0.03;0.31;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;1.9E-07;0;0;0;0;1;0;0;0;0;0
AS;0.005;0.05;0.29;0;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;6,33E-01;0;1;0;0;0;0;0;0;0;0
MM;0;0.055;0.29;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1,21E-01;0;0;0;0;0;0;1;0;0;0
HTTP;0;0;0.035;0.05;0;1;0;0;0;1;0;0;0;1;1;1;1;1;2,37E-02;0;0;0;0;1;0;0;0;0;0
UK;0;0;0.035;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;3,95E-01;0;0;0;0;0;0;0;0;0;1
HTTP;0.005;0;0.035;0.46;0.006;1;0;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;0;0;0;1;0;0;0;0;0
HTTP;0.285;0.02;0.005;0;0.44;0;0;1;0;0;0;0;0;1;1;1;1;1;1,80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.3;0.02;0.005;0;0.442;0;0;1;0;0;0;0;0;1;1;1;1;1;1,46E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.305;0.02;0.005;0;0.442;0;0;1;0;0;0;0;0;1;1;1;1;1;1,46E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.33;0.02;0.005;0;0.316;0;0;1;0;0;0;0;0;1;1;1;1;1;1,73E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.325;0.02;0.005;0;0.434;0;0;1;0;0;0;0;0;1;1;1;1;1;1,51E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.295;0.02;0.005;0;0.306;0;0;1;0;0;0;0;0;1;1;1;1;1;9,71E+00;0;0;0;0;1;0;0;0;0;0
NA;0.12;0.055;0.275;0.115;0.248;0;0;0;0;0;0;0;0;1;1;1;1;1;8,93E-03;1;0;0;0;0;0;0;0;0;0
NA;0.16;0.055;0.245;0.175;0.248;0;0;0;0;0;0;0;0;1;1;1;1;1;8,93E-03;1;0;0;0;0;0;0;0;0;0
HTTP;0.295;0.02;0.005;0;0.308;0;0;1;0;0;0;0;0;1;1;1;1;1;1,99E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.29;0.02;0.005;0;0.31;0;0;1;0;0;0;0;0;1;1;1;1;1;1,97E-01;0;0;0;0;1;0;0;0;0;0
NW;0.015;0.02;0.005;0;0.006;0;0;0;0;0;0;0;0;1;1;1;1;1;9,81E-03;0;0;0;0;0;0;0;1;0;0
NA;0;0.055;0.245;0.23;0;0;0;0;0;0;0;0;0;1;1;1;1;1;3,90E-03;1;0;0;0;0;0;0;0;0;0
NA;0.225;0.055;0.24;0.25;0.258;0;0;0;0;0;0;0;0;1;1;1;1;1;8,93E-03;1;0;0;0;0;0;0;0;0;0
NA;0;0.055;0.22;0.305;0;0;0;0;0;0;0;0;0;1;1;1;1;1;3,90E-03;1;0;0;0;0;0;0;0;0;0
AS;0;0.02;0.005;0;0;1;1;0;0;0;0;0;0;1;1;1;1;1;4,91E-03;0;1;0;0;0;0;0;0;0;0
NW;0;0.02;0.005;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;7,55E-03;0;0;0;0;0;0;0;1;0;0
NW;0.01;0.02;0.005;0;0.004;0;0;0;0;0;0;0;0;1;1;1;1;1;7,42E-03;0;0;0;0;0;0;0;1;0;0
NA;0.34;0.055;0.155;0.345;0.304;0;0;0;0;0;0;0;0;1;1;1;1;1;8,93E-03;1;0;0;0;0;0;0;0;0;0
NA;0.395;0.055;0.135;0.315;0.308;0;0;0;0;0;0;0;0;1;1;1;1;1;8,93E-03;1;0;0;0;0;0;0;0;0;0
NA;0.435;0.055;0.12;0.32;0.306;0;0;0;0;0;0;0;0;1;1;1;1;1;8,93E-03;1;0;0;0;0;0;0;0;0;0
