SRV_STD;WC200_DST_SRV_RATE;WC200_DST_SERR_RATE;WC200_DST_RERR_RATE;WC200_SRV_SRC_RATE;WT10_DST_SRV_RATE;MAP_SRC_INIT_HAS_A;MAP_SRC_INIT_HAS_F;MAP_SRC_INIT_HAS_S;MAP_SRC_INIT_HAS_R;MAP_SRC_INIT_HAS_P;MAP_SRC_INIT_HAS_C;MAP_SRC_INIT_HAS_U;MAP_SRC_INIT_HAS_E;STATE_SF;MAP_WC200_DST_CNT;MAP_WC200_SRV_CNT;MAP_WT10_DST_CNT;MAP_WT10_SRV_CNT;MAP_SRC_BYTES;IS_NA;IS_AS;IS_DBC;IS_FT;IS_HTTP;IS_MI;IS_MM;IS_NW;IS_RA;IS_UK
UK;0;0;0.135;0;0.012;0;0;1;0;0;0;0;0;1;1;1;1;1;2.70E-01;0;0;0;0;0;0;0;0;0;1
MM;0.015;0;0.115;0.005;0.006;0;0;0;1;0;0;0;0;1;1;1;1;1;4.91E-03;0;0;0;0;0;0;1;0;0;0
HTTP;0.655;0;0.115;0;0.502;0;0;1;0;0;0;0;0;1;1;1;1;1;1.80E-01;0;0;0;0;1;0;0;0;0;0
AS;0;0;0.11;0;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;5.73E-01;0;1;0;0;0;0;0;0;0;0
HTTP;0.01;0;0.135;0;0.016;0;0;1;0;0;0;0;0;1;1;1;1;1;1.24E-01;0;0;0;0;1;0;0;0;0;0
UK;0;0;0.135;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;3.86E-01;0;0;0;0;0;0;0;0;0;1
HTTP;0.015;0;0.135;0;0.02;0;0;1;0;0;0;0;0;1;1;1;1;1;2.12E-01;0;0;0;0;1;0;0;0;0;0
UK;0;0;0.135;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;3.86E-01;0;0;0;0;0;0;0;0;0;1
HTTP;0;0;0.125;0.195;0;1;0;0;0;0;0;0;0;1;1;1;1;1;4.91E-03;0;0;0;0;1;0;0;0;0;0
AS;0.005;0;0.295;0;0.008;0;0;1;0;0;0;0;0;1;1;1;1;1;6.54E-01;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.305;0;0.008;0;0;1;0;0;0;0;0;1;1;1;1;1;4.97E-01;0;1;0;0;0;0;0;0;0;0
AS;0.02;0;0.31;0;0.016;0;0;1;0;0;0;0;0;1;1;1;1;1;6.59E-01;0;1;0;0;0;0;0;0;0;0
MM;0;0;0.13;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;6.71E-02;0;0;0;0;0;0;1;0;0;0
HTTP;0;0;0.125;0.005;0;1;1;0;0;0;0;0;0;1;1;1;1;1;9.94E-04;0;0;0;0;1;0;0;0;0;0
AS;0;0;0.13;0;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;6.50E-01;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.14;0;0.006;0;0;1;0;0;0;0;0;1;1;1;1;1;5.48E-01;0;1;0;0;0;0;0;0;0;0
